Year,Week Ending Date,Detail Record Count,Date Received from AKR,Date Loaded to Repository,FMP Area,FMP Subarea,Reporting Area Code,Gear Code,Trip Target Name,Species Group Name,Species Common Name,Retained/Discarded,Vessel Federal Permit,Vessel Name,Vessel Length,# Distinct Vessels,Conf Flag,Weight Posted (mt)
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,515,ALASKA ROSE,124,1,1,0.001
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,533,ARCTURUS,132,1,1,0.009
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,825,WALTER N,99,1,1,0.128
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,901,ALDEBARAN,132,1,1,0.047
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,1116,VIKING EXPLORER,124,1,1,0.274
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,1228,COLUMBIA,123,1,1,9.0718E-06
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,2769,NORTHERN PATRIOT,165,1,1,0.008
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,2770,SOVEREIGNTY,165,1,1,0.092
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,3388,ARCTIC EXPLORER,155,1,1,0.144
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,3800,CAITLIN ANN,103,1,1,0.018
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,3896,NORTHERN JAEGER,336,1,1,0.01111
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,4194,PACIFIC PRINCE,149,1,1,1.797
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,517,VESTERAALEN,124,1,1,0.05574
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,3261,NORTHERN EAGLE,341,1,1,0.103765
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,3357,PACIFIC GLACIER,276,1,1,0.08929
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,3396,ARCTIC FJORD,275,1,1,0.18422
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,3794,ALASKA OCEAN,376,1,1,0.36418
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,4063,NORTHERN HAWK,341,1,1,0.00579
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,208,MORNING STAR,148,1,1,0.003
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,422,PACIFIC VIKING,127,1,1,0.008
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,425,ALASKAN DEFENDER,172,1,1,0.059
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,428,NORDIC STAR,123,1,1,0.001
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,511,GREAT PACIFIC,124,1,1,0.009
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,515,ALASKA ROSE,124,1,1,0.042
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,516,BERING ROSE,124,1,1,0.087
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,1222,VIKING,144,1,1,0.039
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,1228,COLUMBIA,123,1,1,0.001
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,1650,WESTWARD I,135,1,1,0.044
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,1652,SEA WOLF,125,1,1,0.016
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,2047,BERING DEFENDER,174,1,1,0.031
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,2059,SEADAWN,124,1,1,0.01
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,2810,ARGOSY,124,1,1,0.015
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,2811,ALSEA,124,1,1,0.004
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,2888,AURORA,193,1,1,0.11
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,2889,AURIGA,193,1,1,0.11
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,3257,DEFENDER,200,1,1,0.01
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,3988,DESTINATION,180,1,1,0.024
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,4194,PACIFIC PRINCE,149,1,1,0.081
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,4620,CHELSEA K,150,1,1,0.025
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Squid,"squid, majestic",Discarded,3671,KODIAK ENTERPRISE,275,1,1,0.00075
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Squid,"squid, majestic",Retained,411,DOMINATOR,124,1,1,0.027
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Squid,"squid, majestic",Retained,533,ARCTURUS,132,1,1,0.05
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Squid,"squid, majestic",Retained,1116,VIKING EXPLORER,124,1,1,0.005
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Squid,"squid, majestic",Retained,1228,COLUMBIA,123,1,1,8.16466E-05
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Squid,"squid, majestic",Retained,2769,NORTHERN PATRIOT,165,1,1,0.071
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Squid,"squid, majestic",Retained,3007,BRISTOL EXPLORER,180,1,1,0.055
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Squid,"squid, majestic",Retained,3011,OCEAN EXPLORER,155,1,1,0.002
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Squid,"squid, majestic",Retained,3388,ARCTIC EXPLORER,155,1,1,0.036
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,Squid,"squid, majestic",Retained,1228,COLUMBIA,123,1,1,0.008
2013,3/2/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,Squid,"squid, majestic",Retained,4063,NORTHERN HAWK,341,1,1,0.79062
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,509,PTR,Pollock - midwater,Shark,Pacific sleeper shark,Discarded,533,ARCTURUS,132,1,1,0.002
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Shark,Pacific sleeper shark,Discarded,236,ROYAL ATLANTIC,124,1,1,0.059806937
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Shark,Pacific sleeper shark,Discarded,417,STARWARD,123,1,1,0.034175823
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Shark,Pacific sleeper shark,Discarded,422,PACIFIC VIKING,127,1,1,0.034739275
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Shark,Pacific sleeper shark,Discarded,434,AMERICAN EAGLE,120,1,1,0.032066522
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Shark,Pacific sleeper shark,Discarded,511,GREAT PACIFIC,124,1,1,0.059563584
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Shark,Pacific sleeper shark,Discarded,512,PROGRESS,114,1,1,0.021891837
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Shark,Pacific sleeper shark,Discarded,533,ARCTURUS,132,1,1,0.068059515
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Shark,Pacific sleeper shark,Discarded,543,ROYAL AMERICAN,105,1,1,0.037961119
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Shark,Pacific sleeper shark,Discarded,901,ALDEBARAN,132,1,1,0.064423212
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Shark,Pacific sleeper shark,Discarded,1116,VIKING EXPLORER,124,1,1,0.032896981
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Shark,Pacific sleeper shark,Discarded,1164,PATRICIA L,117,1,1,0.035106677
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Shark,Pacific sleeper shark,Discarded,1228,COLUMBIA,123,1,1,0.032285722
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Shark,Pacific sleeper shark,Discarded,1641,STORM PETREL,123,1,1,0.068218749
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Shark,Pacific sleeper shark,Discarded,1650,WESTWARD I,135,1,1,0.042514511
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Shark,Pacific sleeper shark,Discarded,2657,COMMODORE,133,1,1,0.034023425
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Shark,Pacific sleeper shark,Discarded,2769,NORTHERN PATRIOT,165,1,1,0.054637208
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Shark,Pacific sleeper shark,Discarded,2770,SOVEREIGNTY,165,1,1,0.056680284
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Shark,Pacific sleeper shark,Discarded,3007,BRISTOL EXPLORER,180,1,1,0.049580201
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Shark,Pacific sleeper shark,Discarded,3011,OCEAN EXPLORER,155,1,1,0.045549565
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Shark,Pacific sleeper shark,Discarded,3357,PACIFIC GLACIER,276,1,1,0.12038
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Shark,Pacific sleeper shark,Discarded,3388,ARCTIC EXPLORER,155,1,1,0.044590588
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Shark,Pacific sleeper shark,Discarded,3679,MISS BERDIE,87,1,1,0.042322664
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Shark,Pacific sleeper shark,Discarded,3800,CAITLIN ANN,103,1,1,0.046485377
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Shark,Pacific sleeper shark,Discarded,3988,DESTINATION,180,1,1,0.099253719
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Shark,Pacific sleeper shark,Discarded,4194,PACIFIC PRINCE,149,1,1,0.032121847
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Shark,Pacific sleeper shark,Discarded,4620,CHELSEA K,150,1,1,0.124363546
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,Shark,Pacific sleeper shark,Discarded,3414,STARBOUND,300,1,1,0.07578
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,Shark,Pacific sleeper shark,Discarded,4063,NORTHERN HAWK,341,1,1,0.07724
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,513,PTR,Pollock - midwater,Octopus,"octopus, North Pacific",Discarded,3414,STARBOUND,300,1,1,0.03195
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,Octopus,"octopus, North Pacific",Discarded,4055,AMERICAN TRIUMPH,285,1,1,0.0000578
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,Octopus,"octopus, North Pacific",Retained,4055,AMERICAN TRIUMPH,285,1,1,0.0028322
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,Octopus,"octopus, North Pacific",Retained,4063,NORTHERN HAWK,341,1,1,0.00498
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Shark,"shark, other",Discarded,512,PROGRESS,114,1,1,0.015
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,Shark,"shark, spiny dogfish",Discarded,1164,PATRICIA L,117,1,1,0.002
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,509,PTR,Pollock - midwater,BSAI Skate,"skate, Alaskan",Retained,3870,ISLAND ENTERPRISE,312,1,1,0.24282
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, Alaskan",Retained,3261,NORTHERN EAGLE,341,1,1,0.003085
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, Alaskan",Retained,3442,OCEAN ROVER,256,1,1,0.08369
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, Alaskan",Retained,3681,AMERICAN DYNASTY,272,1,1,0.29732
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, Alaskan",Retained,4055,AMERICAN TRIUMPH,285,1,1,0.85271
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,"skate, Alaskan",Retained,3261,NORTHERN EAGLE,341,1,1,0.20933
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,"skate, Alaskan",Retained,3442,OCEAN ROVER,256,1,1,1.67476
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,"skate, Alaskan",Retained,3681,AMERICAN DYNASTY,272,1,1,0.79767
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,"skate, Alaskan",Retained,3896,NORTHERN JAEGER,336,1,1,0.39083
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,521,PTR,Pollock - midwater,BSAI Skate,"skate, Alaskan",Retained,4055,AMERICAN TRIUMPH,285,1,1,2.3046084
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,509,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,3245,SEATTLE ENTERPRISE,270,1,1,0.77389
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,509,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,3671,KODIAK ENTERPRISE,275,1,1,1.59934
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,509,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,533,ARCTURUS,132,1,1,0.281
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,513,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,516,BERING ROSE,124,1,1,0.020337681
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,513,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,1242,MARK I,99,1,1,1.12174
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,513,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,3404,TRAVELER,109,1,1,2.09787
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,513,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,3414,STARBOUND,300,1,1,0.06008
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,513,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,3988,DESTINATION,180,1,1,0.089608719
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,513,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,516,BERING ROSE,124,1,1,0.179
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,513,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,3988,DESTINATION,180,1,1,1.018
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,236,ROYAL ATLANTIC,124,1,1,0.007190439
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,417,STARWARD,123,1,1,0.003132591
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,422,PACIFIC VIKING,127,1,1,0.003184237
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,434,AMERICAN EAGLE,120,1,1,0.00793925
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,511,GREAT PACIFIC,124,1,1,0.002984811
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,512,PROGRESS,114,1,1,0.002006628
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,533,ARCTURUS,132,1,1,0.005780099
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,543,ROYAL AMERICAN,105,1,1,0.003479555
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,657,PACIFIC CHALLENGER,116,1,1,2.81501
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,901,ALDEBARAN,132,1,1,0.005905097
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,1116,VIKING EXPLORER,124,1,1,0.003015371
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,1164,PATRICIA L,117,1,1,0.219217914
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,1228,COLUMBIA,123,1,1,0.002959342
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,1229,OCEAN LEADER,120,1,1,1.48146
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,1242,MARK I,99,1,1,0.82485
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,1641,STORM PETREL,123,1,1,0.947253
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,1650,WESTWARD I,135,1,1,0.003896923
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,1688,AMERICAN BEAUTY,123,1,1,0.91225
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,2657,COMMODORE,133,1,1,1.761118622
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,2769,NORTHERN PATRIOT,165,1,1,0.005008102
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,2770,SOVEREIGNTY,165,1,1,0.005195373
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,3007,BRISTOL EXPLORER,180,1,1,0.004544572
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,3011,OCEAN EXPLORER,155,1,1,0.003808476
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,3245,SEATTLE ENTERPRISE,270,1,1,11.02777
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,3261,NORTHERN EAGLE,341,1,1,0.003085
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,3357,PACIFIC GLACIER,276,1,1,3.74298
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,3388,ARCTIC EXPLORER,155,1,1,0.004087219
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,3396,ARCTIC FJORD,275,1,1,1.97678
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,3404,TRAVELER,109,1,1,2.05223
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,3414,STARBOUND,300,1,1,3.93232
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,3671,KODIAK ENTERPRISE,275,1,1,2.39411
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,3679,MISS BERDIE,87,1,1,0.208879338
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,3794,ALASKA OCEAN,376,1,1,0.02547
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,3800,CAITLIN ANN,103,1,1,0.004260897
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,3988,DESTINATION,180,1,1,0.009097697
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,4194,PACIFIC PRINCE,149,1,1,0.002944321
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Discarded,4620,CHELSEA K,150,1,1,0.011399289
2013,3/9/13,1,10/1/17 22:25,10/5/17 16:38,BSAI,BS,517,PTR,Pollock - midwater,BSAI Skate,"skate, other",Retained,422,PACIFIC VIKING,127,1,1,0.030303907
