Year,FMP Area,FMP Subarea,Reporting Area Code,Trip Target Code,Trip Target Name,Species Group Name,Retained/Discarded,Gear Code,Weight Posted (Sum),WED (mmdd)
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,HAL,8.079,0128
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,HAL,2.339,0204
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,HAL,7.336,0211
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,HAL,7.011,0218
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,HAL,0.221,0722
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,HAL,0.406,0729
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,HAL,0.107,0805
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,HAL,0.009,0812
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,HAL,0.147,0819
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,HAL,0.523,0826
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,HAL,0.726,0902
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,HAL,0.617,0909
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,HAL,1.999,0916
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,HAL,0.733,0923
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,HAL,0.449,0930
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,HAL,1.144,1007
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,HAL,0.914,1014
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,HAL,0.473,1021
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,HAL,0.02,1230
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,HAL,0.083,1231
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,NPT,109.715,0506
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,NPT,9.839,0513
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,NPT,156.584,0520
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,NPT,5.384,0722
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,NPT,16.843,0729
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,NPT,3.015,0812
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,NPT,45.25,0819
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,NPT,7.593,0826
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,POT,0.021,0107
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,POT,0.046,0114
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,POT,0.034,0121
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,POT,0.073,0128
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,POT,0.041,0204
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,POT,0.009,0311
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,POT,0.04,0318
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,POT,0.012,0325
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,POT,0.007,0401
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Discarded,POT,0.039,0408
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,HAL,18.818,0107
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,HAL,27.313,0114
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,HAL,21.24,0121
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,HAL,65.006,0128
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,HAL,30.893,0204
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,HAL,57.508,0211
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,HAL,95.914,0218
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,HAL,1.862,0722
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,HAL,4.291,0729
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,HAL,2.643,0805
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,HAL,0.146,0812
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,HAL,3.041,0819
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,HAL,2.744,0826
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,HAL,5.006,0902
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,HAL,9.6,0909
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,HAL,7.367,0916
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,HAL,2.783,0923
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,HAL,4.441,0930
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,HAL,6.321,1007
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,HAL,1.387,1014
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,HAL,3.818,1021
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,HAL,0.343,1230
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,HAL,0.853,1231
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,NPT,11.611,0506
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,NPT,1.396,0513
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,NPT,12.387,0520
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,NPT,0.234,0722
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,NPT,0.279,0729
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,NPT,1.452,0812
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,NPT,50.062,0819
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,NPT,1.897,0826
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,POT,0.499,0218
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,POT,0.401,0225
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,POT,0.075,0304
2006,BSAI,BS,513,C,Pacific Cod,Pollock,Retained,POT,0.068,0311
2006,BSAI,BS,513,E,Alaska Plaice - BSAI,Pollock,Discarded,NPT,4.282,0225
2006,BSAI,BS,513,E,Alaska Plaice - BSAI,Pollock,Retained,NPT,6.375,0225
2006,BSAI,BS,513,L,Flathead Sole,Pollock,Discarded,NPT,55.174,0128
2006,BSAI,BS,513,L,Flathead Sole,Pollock,Discarded,NPT,4.686,0408
2006,BSAI,BS,513,L,Flathead Sole,Pollock,Discarded,NPT,12,0708
2006,BSAI,BS,513,L,Flathead Sole,Pollock,Discarded,NPT,53.258,0715
2006,BSAI,BS,513,L,Flathead Sole,Pollock,Discarded,NPT,0.164,0722
2006,BSAI,BS,513,L,Flathead Sole,Pollock,Discarded,NPT,0.244,0729
2006,BSAI,BS,513,L,Flathead Sole,Pollock,Discarded,NPT,21.25,0805
2006,BSAI,BS,513,L,Flathead Sole,Pollock,Discarded,NPT,160.359,0812
2006,BSAI,BS,513,L,Flathead Sole,Pollock,Discarded,NPT,19.604,0826
2006,BSAI,BS,513,L,Flathead Sole,Pollock,Retained,NPT,35.782,0128
2006,BSAI,BS,513,L,Flathead Sole,Pollock,Retained,NPT,0.798,0408
2006,BSAI,BS,513,L,Flathead Sole,Pollock,Retained,NPT,15.134,0617
2006,BSAI,BS,513,L,Flathead Sole,Pollock,Retained,NPT,45.408,0708
2006,BSAI,BS,513,L,Flathead Sole,Pollock,Retained,NPT,73.961,0715
2006,BSAI,BS,513,L,Flathead Sole,Pollock,Retained,NPT,21.034,0722
2006,BSAI,BS,513,L,Flathead Sole,Pollock,Retained,NPT,24.091,0729
2006,BSAI,BS,513,L,Flathead Sole,Pollock,Retained,NPT,57.701,0805
2006,BSAI,BS,513,L,Flathead Sole,Pollock,Retained,NPT,97.028,0812
2006,BSAI,BS,513,P,Pollock - midwater,Pollock,Discarded,PTR,0.552,0211
2006,BSAI,BS,513,P,Pollock - midwater,Pollock,Discarded,PTR,2.473,0218
2006,BSAI,BS,513,P,Pollock - midwater,Pollock,Discarded,PTR,9.457,0225
2006,BSAI,BS,513,P,Pollock - midwater,Pollock,Discarded,PTR,9.994,0304
2006,BSAI,BS,513,P,Pollock - midwater,Pollock,Discarded,PTR,55.519,0311
2006,BSAI,BS,513,P,Pollock - midwater,Pollock,Discarded,PTR,2.506,0318
2006,BSAI,BS,513,P,Pollock - midwater,Pollock,Discarded,PTR,0.009,0701
2006,BSAI,BS,513,P,Pollock - midwater,Pollock,Discarded,PTR,0.958,0708
2006,BSAI,BS,513,P,Pollock - midwater,Pollock,Discarded,PTR,0.196,0729
2006,BSAI,BS,513,P,Pollock - midwater,Pollock,Discarded,PTR,0.175,0805
2006,BSAI,BS,513,P,Pollock - midwater,Pollock,Discarded,PTR,0.3,0812
2006,BSAI,BS,513,P,Pollock - midwater,Pollock,Discarded,PTR,0.065,0819
2006,BSAI,BS,513,P,Pollock - midwater,Pollock,Discarded,PTR,0.123,0826
2006,BSAI,BS,513,P,Pollock - midwater,Pollock,Retained,PTR,3144.216,0211
2006,BSAI,BS,513,P,Pollock - midwater,Pollock,Retained,PTR,8054.608,0218
2006,BSAI,BS,513,P,Pollock - midwater,Pollock,Retained,PTR,5315.18,0225
2006,BSAI,BS,513,P,Pollock - midwater,Pollock,Retained,PTR,11356.39,0304
2006,BSAI,BS,513,P,Pollock - midwater,Pollock,Retained,PTR,10243.305,0311
2006,BSAI,BS,513,P,Pollock - midwater,Pollock,Retained,PTR,2770.449,0318
2006,BSAI,BS,513,P,Pollock - midwater,Pollock,Retained,PTR,70.796,0325
2006,BSAI,BS,513,P,Pollock - midwater,Pollock,Retained,PTR,968.933,0617
2006,BSAI,BS,513,P,Pollock - midwater,Pollock,Retained,PTR,4390.972,0701
2006,BSAI,BS,513,P,Pollock - midwater,Pollock,Retained,PTR,4712.956,0708
2006,BSAI,BS,513,P,Pollock - midwater,Pollock,Retained,PTR,36.531,0715
2006,BSAI,BS,513,P,Pollock - midwater,Pollock,Retained,PTR,4510.132,0729
2006,BSAI,BS,513,P,Pollock - midwater,Pollock,Retained,PTR,519.038,0805
2006,BSAI,BS,513,P,Pollock - midwater,Pollock,Retained,PTR,723.205,0812
2006,BSAI,BS,513,P,Pollock - midwater,Pollock,Retained,PTR,132.599,0819
2006,BSAI,BS,513,P,Pollock - midwater,Pollock,Retained,PTR,166.8,0826
2006,BSAI,BS,513,R,Rock Sole - BSAI,Pollock,Discarded,NPT,7.096,0211
2006,BSAI,BS,513,R,Rock Sole - BSAI,Pollock,Discarded,NPT,22.278,0218
2006,BSAI,BS,513,R,Rock Sole - BSAI,Pollock,Discarded,NPT,18.541,0318
2006,BSAI,BS,513,R,Rock Sole - BSAI,Pollock,Discarded,NPT,72.236,0408
2006,BSAI,BS,513,R,Rock Sole - BSAI,Pollock,Discarded,NPT,6.59,0415
2006,BSAI,BS,513,R,Rock Sole - BSAI,Pollock,Discarded,NPT,11.056,0422
2006,BSAI,BS,513,R,Rock Sole - BSAI,Pollock,Discarded,NPT,6.543,0506
2006,BSAI,BS,513,R,Rock Sole - BSAI,Pollock,Discarded,NPT,0.135,0513
2006,BSAI,BS,513,R,Rock Sole - BSAI,Pollock,Discarded,NPT,0.038,0520
2006,BSAI,BS,513,R,Rock Sole - BSAI,Pollock,Retained,NPT,58.898,0128
2006,BSAI,BS,513,R,Rock Sole - BSAI,Pollock,Retained,NPT,10.311,0204
2006,BSAI,BS,513,R,Rock Sole - BSAI,Pollock,Retained,NPT,1.773,0211
2006,BSAI,BS,513,R,Rock Sole - BSAI,Pollock,Retained,NPT,5.57,0218
2006,BSAI,BS,513,R,Rock Sole - BSAI,Pollock,Retained,NPT,4.636,0318
2006,BSAI,BS,513,R,Rock Sole - BSAI,Pollock,Retained,NPT,32.088,0325
2006,BSAI,BS,513,R,Rock Sole - BSAI,Pollock,Retained,NPT,4.554,0401
2006,BSAI,BS,513,R,Rock Sole - BSAI,Pollock,Retained,NPT,132.151,0408
2006,BSAI,BS,513,R,Rock Sole - BSAI,Pollock,Retained,NPT,33.275,0415
2006,BSAI,BS,513,R,Rock Sole - BSAI,Pollock,Retained,NPT,60.655,0422
2006,BSAI,BS,513,R,Rock Sole - BSAI,Pollock,Retained,NPT,33.732,0506
2006,BSAI,BS,513,R,Rock Sole - BSAI,Pollock,Retained,NPT,4.111,0513
2006,BSAI,BS,513,R,Rock Sole - BSAI,Pollock,Retained,NPT,3.083,0520
2006,BSAI,BS,513,R,Rock Sole - BSAI,Pollock,Retained,NPT,5.214,0527
2006,BSAI,BS,513,R,Rock Sole - BSAI,Pollock,Retained,NPT,2.207,0603
2006,BSAI,BS,513,R,Rock Sole - BSAI,Pollock,Retained,NPT,4.282,0722
2006,BSAI,BS,513,W,Arrowtooth Flounder,Pollock,Discarded,NPT,0.124,0429
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,4.418,0225
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,10.761,0304
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,6.608,0311
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,0.966,0325
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,1.219,0401
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,141.221,0408
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,75.965,0415
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,80.13,0422
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,0.352,0506
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,0.433,0513
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,13.938,0520
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,27.769,0527
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,0.532,0722
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,0.388,0729
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,7.543,0805
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,19.034,0812
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,0.01,1104
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,0.113,1111
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,0.149,1118
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,55.158,0225
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,47.664,0304
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,13.602,0311
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,21.55,0325
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,129.267,0401
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,357.125,0408
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,515.671,0415
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,292.815,0422
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,11.913,0506
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,19.144,0513
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,19.517,0520
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,27.31,0527
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,5.93,0624
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,13.315,0722
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,92.616,0729
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,133.808,0805
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,78.008,0812
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,0.444,0819
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,0.695,0916
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,0.949,1104
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,20.664,1111
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,19.551,1118
2006,BSAI,BS,513,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,0.365,1125
2006,BSAI,BS,513,,,Pollock,Discarded,NPT,1.024,0819
2006,BSAI,BS,514,C,Pacific Cod,Pollock,Discarded,HAL,0.026,0930
2006,BSAI,BS,514,C,Pacific Cod,Pollock,Retained,HAL,0.177,0930
2006,BSAI,BS,514,P,Pollock - midwater,Pollock,Discarded,PTR,0.016,0708
2006,BSAI,BS,514,P,Pollock - midwater,Pollock,Discarded,PTR,0.112,0729
2006,BSAI,BS,514,P,Pollock - midwater,Pollock,Retained,PTR,186.707,0708
2006,BSAI,BS,514,P,Pollock - midwater,Pollock,Retained,PTR,330.538,0729
2006,BSAI,BS,514,R,Rock Sole - BSAI,Pollock,Discarded,NPT,0.035,0225
2006,BSAI,BS,514,R,Rock Sole - BSAI,Pollock,Discarded,NPT,0.355,0527
2006,BSAI,BS,514,R,Rock Sole - BSAI,Pollock,Discarded,NPT,1.635,0722
2006,BSAI,BS,514,R,Rock Sole - BSAI,Pollock,Discarded,NPT,3.896,0729
2006,BSAI,BS,514,R,Rock Sole - BSAI,Pollock,Discarded,NPT,5.071,0805
2006,BSAI,BS,514,R,Rock Sole - BSAI,Pollock,Discarded,NPT,0.819,0812
2006,BSAI,BS,514,R,Rock Sole - BSAI,Pollock,Discarded,NPT,0.012,0923
2006,BSAI,BS,514,R,Rock Sole - BSAI,Pollock,Discarded,NPT,0.102,1021
2006,BSAI,BS,514,R,Rock Sole - BSAI,Pollock,Discarded,NPT,0.023,1028
2006,BSAI,BS,514,R,Rock Sole - BSAI,Pollock,Discarded,NPT,0.011,1104
2006,BSAI,BS,514,R,Rock Sole - BSAI,Pollock,Retained,NPT,4.158,0225
2006,BSAI,BS,514,R,Rock Sole - BSAI,Pollock,Retained,NPT,0.268,0527
2006,BSAI,BS,514,R,Rock Sole - BSAI,Pollock,Retained,NPT,5.709,0722
2006,BSAI,BS,514,R,Rock Sole - BSAI,Pollock,Retained,NPT,12.331,0729
2006,BSAI,BS,514,R,Rock Sole - BSAI,Pollock,Retained,NPT,12.547,0805
2006,BSAI,BS,514,R,Rock Sole - BSAI,Pollock,Retained,NPT,2.069,0812
2006,BSAI,BS,514,R,Rock Sole - BSAI,Pollock,Retained,NPT,5.906,0923
2006,BSAI,BS,514,R,Rock Sole - BSAI,Pollock,Retained,NPT,5.675,1021
2006,BSAI,BS,514,R,Rock Sole - BSAI,Pollock,Retained,NPT,2.293,1028
2006,BSAI,BS,514,R,Rock Sole - BSAI,Pollock,Retained,NPT,1.144,1104
2006,BSAI,BS,514,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,0.001,0520
2006,BSAI,BS,514,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,7.607,0527
2006,BSAI,BS,514,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,0.004,0603
2006,BSAI,BS,514,Y,Yellowfin Sole - BSAI,Pollock,Discarded,NPT,0.051,0722
2006,BSAI,BS,514,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,0.018,0225
2006,BSAI,BS,514,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,0.012,0311
2006,BSAI,BS,514,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,0.022,0318
2006,BSAI,BS,514,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,0.034,0415
2006,BSAI,BS,514,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,0.624,0520
2006,BSAI,BS,514,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,6.947,0527
2006,BSAI,BS,514,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,1.55,0603
2006,BSAI,BS,514,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,0.229,0701
2006,BSAI,BS,514,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,1.742,0722
2006,BSAI,BS,514,Y,Yellowfin Sole - BSAI,Pollock,Retained,NPT,0.507,0812
2006,BSAI,BS,516,B,Pollock - bottom,Pollock,Discarded,NPT,1.483,0311
2006,BSAI,BS,516,B,Pollock - bottom,Pollock,Retained,NPT,2.118,0311
2006,BSAI,BS,516,C,Pacific Cod,Pollock,Discarded,HAL,0.136,0107
2006,BSAI,BS,516,C,Pacific Cod,Pollock,Discarded,HAL,0.511,0114
2006,BSAI,BS,516,C,Pacific Cod,Pollock,Discarded,HAL,0.774,0121
2006,BSAI,BS,516,C,Pacific Cod,Pollock,Discarded,HAL,0.263,0128
2006,BSAI,BS,516,C,Pacific Cod,Pollock,Discarded,HAL,1.879,0204
2006,BSAI,BS,516,C,Pacific Cod,Pollock,Discarded,HAL,3.449,0211
2006,BSAI,BS,516,C,Pacific Cod,Pollock,Discarded,HAL,7.356,0218
2006,BSAI,BS,516,C,Pacific Cod,Pollock,Discarded,HAL,0.25,0304
2006,BSAI,BS,516,C,Pacific Cod,Pollock,Discarded,HAL,0.039,0902
2006,BSAI,BS,516,C,Pacific Cod,Pollock,Discarded,HAL,0.001,0909
2006,BSAI,BS,516,C,Pacific Cod,Pollock,Discarded,NPT,11.392,0211
2006,BSAI,BS,516,C,Pacific Cod,Pollock,Discarded,NPT,2.801,0304
2006,BSAI,BS,516,C,Pacific Cod,Pollock,Retained,HAL,1.788,0107
2006,BSAI,BS,516,C,Pacific Cod,Pollock,Retained,HAL,2.72,0114
2006,BSAI,BS,516,C,Pacific Cod,Pollock,Retained,HAL,5.417,0121
2006,BSAI,BS,516,C,Pacific Cod,Pollock,Retained,HAL,2.731,0128
2006,BSAI,BS,516,C,Pacific Cod,Pollock,Retained,HAL,7.214,0204
2006,BSAI,BS,516,C,Pacific Cod,Pollock,Retained,HAL,6.83,0211
2006,BSAI,BS,516,C,Pacific Cod,Pollock,Retained,HAL,23.184,0218
2006,BSAI,BS,516,C,Pacific Cod,Pollock,Retained,HAL,3.099,0304
2006,BSAI,BS,516,C,Pacific Cod,Pollock,Retained,HAL,0.759,0902
2006,BSAI,BS,516,C,Pacific Cod,Pollock,Retained,HAL,0.335,0909
2006,BSAI,BS,516,C,Pacific Cod,Pollock,Retained,NPT,7.248,0121
2006,BSAI,BS,516,C,Pacific Cod,Pollock,Retained,NPT,6.612,0211
2006,BSAI,BS,516,C,Pacific Cod,Pollock,Retained,NPT,11.203,0304
2006,BSAI,BS,516,L,Flathead Sole,Pollock,Discarded,NPT,2.893,0121
2006,BSAI,BS,516,L,Flathead Sole,Pollock,Retained,NPT,6.552,0121
2006,BSAI,BS,516,P,Pollock - midwater,Pollock,Discarded,PTR,0.006,0204
2006,BSAI,BS,516,P,Pollock - midwater,Pollock,Retained,PTR,12.143,0204
2006,BSAI,BS,516,R,Rock Sole - BSAI,Pollock,Discarded,NPT,1.542,0121
2006,BSAI,BS,516,R,Rock Sole - BSAI,Pollock,Discarded,NPT,2.962,0128
2006,BSAI,BS,516,R,Rock Sole - BSAI,Pollock,Discarded,NPT,37.607,0204
2006,BSAI,BS,516,R,Rock Sole - BSAI,Pollock,Discarded,NPT,0.47,0211
2006,BSAI,BS,516,R,Rock Sole - BSAI,Pollock,Discarded,NPT,0.201,0218
2006,BSAI,BS,516,R,Rock Sole - BSAI,Pollock,Discarded,NPT,6.952,0225
2006,BSAI,BS,516,R,Rock Sole - BSAI,Pollock,Discarded,NPT,4.194,0304
2006,BSAI,BS,516,R,Rock Sole - BSAI,Pollock,Discarded,NPT,0.272,0318
2006,BSAI,BS,516,R,Rock Sole - BSAI,Pollock,Retained,NPT,4.49,0121
2006,BSAI,BS,516,R,Rock Sole - BSAI,Pollock,Retained,NPT,38.002,0128
2006,BSAI,BS,516,R,Rock Sole - BSAI,Pollock,Retained,NPT,97.623,0204
2006,BSAI,BS,516,R,Rock Sole - BSAI,Pollock,Retained,NPT,44.638,0211
2006,BSAI,BS,516,R,Rock Sole - BSAI,Pollock,Retained,NPT,7.093,0225
2006,BSAI,BS,516,R,Rock Sole - BSAI,Pollock,Retained,NPT,0.553,0304
2006,BSAI,BS,516,R,Rock Sole - BSAI,Pollock,Retained,NPT,1.695,0311
2006,BSAI,BS,516,R,Rock Sole - BSAI,Pollock,Retained,NPT,1.444,0318
2006,BSAI,BS,517,A,Atka Mackerel,Pollock,Discarded,NPT,0.549,0218
2006,BSAI,BS,517,A,Atka Mackerel,Pollock,Discarded,NPT,20.586,0429
2006,BSAI,BS,517,A,Atka Mackerel,Pollock,Discarded,NPT,1.5,0527
2006,BSAI,BS,517,A,Atka Mackerel,Pollock,Retained,NPT,0.137,0218
2006,BSAI,BS,517,A,Atka Mackerel,Pollock,Retained,NPT,0.455,0429
2006,BSAI,BS,517,A,Atka Mackerel,Pollock,Retained,NPT,0.166,0527
2006,BSAI,BS,517,B,Pollock - bottom,Pollock,Discarded,NPT,3.214,0506
2006,BSAI,BS,517,B,Pollock - bottom,Pollock,Discarded,PTR,3.02,0318
2006,BSAI,BS,517,B,Pollock - bottom,Pollock,Discarded,PTR,0.302,0624
2006,BSAI,BS,517,B,Pollock - bottom,Pollock,Discarded,PTR,0.163,0701
2006,BSAI,BS,517,B,Pollock - bottom,Pollock,Discarded,PTR,1.594,0708
2006,BSAI,BS,517,B,Pollock - bottom,Pollock,Discarded,PTR,0.287,0715
2006,BSAI,BS,517,B,Pollock - bottom,Pollock,Discarded,PTR,0.077,0812
2006,BSAI,BS,517,B,Pollock - bottom,Pollock,Discarded,PTR,0.009,0819
2006,BSAI,BS,517,B,Pollock - bottom,Pollock,Discarded,PTR,0.076,0930
2006,BSAI,BS,517,B,Pollock - bottom,Pollock,Discarded,PTR,0.317,1007
2006,BSAI,BS,517,B,Pollock - bottom,Pollock,Discarded,PTR,0.233,1014
2006,BSAI,BS,517,B,Pollock - bottom,Pollock,Discarded,PTR,2.519,1021
2006,BSAI,BS,517,B,Pollock - bottom,Pollock,Discarded,PTR,0.617,1028
2006,BSAI,BS,517,B,Pollock - bottom,Pollock,Retained,HAL,0.197,0513
2006,BSAI,BS,517,B,Pollock - bottom,Pollock,Retained,NPT,1.943,0506
2006,BSAI,BS,517,B,Pollock - bottom,Pollock,Retained,NPT,1.771,0902
2006,BSAI,BS,517,B,Pollock - bottom,Pollock,Retained,PTR,2186.237,0128
2006,BSAI,BS,517,B,Pollock - bottom,Pollock,Retained,PTR,315.059,0204
